id,loan_amnt,home_ownership,annual_inc,dti,int_rate,tax_liens,credit_age,age,loan_status
10884,8000.0,MORTGAGE,78000.0,8.38,0.1212,0,4797,UNDER_FORTY,0
10885,16750.0,OWN,39520.0,32.58,0.1311,0,6988,UNDER_FORTY,0
10886,10000.0,MORTGAGE,80000.0,10.18,0.089,0,7869,UNDER_FORTY,0
10887,8750.0,RENT,39000.0,10.12,0.1311,0,12954,OVER_FORTY,0
10888,16000.0,RENT,140000.0,12.54,0.1016,0,13713,OVER_FORTY,0
10889,10000.0,MORTGAGE,46000.0,3.4,0.1311,0,5284,UNDER_FORTY,0
10890,8000.0,MORTGAGE,61000.0,18.84,0.158,0,7169,OVER_FORTY,0
10891,5000.0,RENT,38000.0,15.16,0.158,0,6804,UNDER_FORTY,0
10892,10000.0,MORTGAGE,92000.0,32.2,0.1016,0,15570,UNDER_FORTY,0
10893,1000.0,MORTGAGE,35000.0,33.05,0.158,0,10610,UNDER_FORTY,1
10894,7800.0,RENT,56000.0,19.26,0.1777,0,12862,UNDER_FORTY,1
10895,12000.0,RENT,65000.0,26.31,0.1311,0,7566,UNDER_FORTY,0
10896,12000.0,RENT,36000.0,10.75,0.158,0,4247,UNDER_FORTY,0
10897,27575.0,RENT,70000.0,33.87,0.1777,0,10488,UNDER_FORTY,1
10898,15900.0,MORTGAGE,106000.0,16.2,0.089,0,8630,OVER_FORTY,0
10899,17600.0,MORTGAGE,50000.0,21.02,0.1212,0,7688,OVER_FORTY,0
10900,16000.0,RENT,70000.0,13.7,0.1311,0,6074,UNDER_FORTY,0
10901,22800.0,MORTGAGE,80000.0,15.27,0.089,0,6074,UNDER_FORTY,0
10902,30000.0,RENT,84000.0,21.89,0.1629,0,6835,UNDER_FORTY,0
10903,11500.0,RENT,33072.0,26.81,0.1409,0,7869,OVER_FORTY,0
10904,21000.0,RENT,95000.0,16.02,0.1114,0,6561,UNDER_FORTY,0
10905,5000.0,RENT,37000.0,4.38,0.158,0,8965,OVER_FORTY,0
10906,20000.0,MORTGAGE,140000.0,1.11,0.0603,0,9118,OVER_FORTY,0
10907,8000.0,MORTGAGE,60000.0,16.22,0.1114,0,7596,UNDER_FORTY,0
10908,19750.0,RENT,45000.0,27.73,0.1212,0,9271,OVER_FORTY,0
10909,20000.0,RENT,106000.0,7.78,0.089,0,10122,UNDER_FORTY,0
10910,9875.0,MORTGAGE,42000.0,7.49,0.1311,0,6926,UNDER_FORTY,0
10911,15000.0,RENT,73300.0,12.7,0.1016,0,9149,UNDER_FORTY,0
10912,6100.0,OWN,24960.0,26.15,0.1433,0,10060,UNDER_FORTY,1
10913,21000.0,MORTGAGE,92000.0,11.66,0.079,0,8996,OVER_FORTY,0
10914,8000.0,RENT,36000.0,19.57,0.1311,0,10702,UNDER_FORTY,0
10915,2700.0,MORTGAGE,16016.0,8.17,0.1905,0,5557,UNDER_FORTY,1
10916,9500.0,RENT,70000.0,14.14,0.1311,0,6380,UNDER_FORTY,0
10917,5500.0,MORTGAGE,26447.9,18.83,0.1531,0,9483,UNDER_FORTY,0
10918,4500.0,RENT,35000.0,30.17,0.1409,0,4308,UNDER_FORTY,0
10919,8000.0,OWN,104000.0,21.52,0.079,0,8875,UNDER_FORTY,0
10920,24875.0,RENT,71881.0,22.19,0.1114,0,7810,UNDER_FORTY,0
10921,21300.0,MORTGAGE,95000.0,23.47,0.158,0,9361,UNDER_FORTY,0
10922,24000.0,MORTGAGE,105000.0,18.33,0.0662,0,8326,OVER_FORTY,0
10923,12000.0,RENT,45000.0,12.01,0.1531,0,6531,UNDER_FORTY,1
10924,12000.0,RENT,98000.0,8.16,0.1212,0,6926,OVER_FORTY,0
10925,12000.0,RENT,68000.0,16.16,0.1531,0,9118,UNDER_FORTY,0
10926,9250.0,RENT,100000.0,5.36,0.1212,0,7018,UNDER_FORTY,0
10927,12800.0,MORTGAGE,71000.0,20.16,0.1727,0,6380,OVER_FORTY,0
10928,21000.0,MORTGAGE,140000.0,9.64,0.0603,0,13744,UNDER_FORTY,0
10929,35000.0,MORTGAGE,95000.0,13.17,0.1531,0,13471,UNDER_FORTY,0
10930,22050.0,MORTGAGE,49029.0,21.42,0.1531,0,7079,UNDER_FORTY,0
10931,16400.0,RENT,46000.0,23.14,0.1433,0,7992,UNDER_FORTY,0
10932,10000.0,MORTGAGE,50000.0,32.38,0.1531,0,6896,UNDER_FORTY,0
10933,30000.0,MORTGAGE,83000.0,14.53,0.1409,0,11705,UNDER_FORTY,0
10934,20000.0,MORTGAGE,110000.0,22.0,0.079,0,7961,UNDER_FORTY,0
10935,3000.0,RENT,82000.0,19.64,0.1629,0,9848,UNDER_FORTY,0
10936,6000.0,MORTGAGE,33000.0,28.91,0.158,0,4827,UNDER_FORTY,0
10937,16000.0,MORTGAGE,116686.0,11.37,0.0762,0,7261,OVER_FORTY,0
10938,10000.0,RENT,45000.0,26.15,0.1629,0,5284,UNDER_FORTY,0
10939,24000.0,MORTGAGE,155000.0,13.18,0.1114,0,9392,UNDER_FORTY,0
10940,1500.0,MORTGAGE,84000.0,13.67,0.1629,0,12497,UNDER_FORTY,1
10941,11250.0,MORTGAGE,63000.0,18.71,0.1629,0,6896,OVER_FORTY,0
10942,10000.0,RENT,43000.0,23.69,0.1433,0,8296,OVER_FORTY,0
10943,12000.0,RENT,48000.0,24.18,0.1114,0,11858,UNDER_FORTY,0
10944,15000.0,MORTGAGE,124800.0,16.93,0.1875,0,10549,UNDER_FORTY,0
10945,9250.0,RENT,28000.0,22.89,0.1311,0,7444,UNDER_FORTY,0
10946,7200.0,MORTGAGE,64000.0,24.13,0.1311,0,8510,UNDER_FORTY,0
10947,19000.0,MORTGAGE,68196.15,8.91,0.158,0,9392,UNDER_FORTY,0
10948,18000.0,RENT,102000.0,15.67,0.089,0,4888,UNDER_FORTY,0
10949,21000.0,MORTGAGE,120000.0,17.93,0.079,0,8661,UNDER_FORTY,0
10950,20000.0,MORTGAGE,574000.0,3.92,0.0603,0,12132,OVER_FORTY,0
10951,3750.0,RENT,35000.0,14.54,0.1727,0,7414,OVER_FORTY,0
10952,8000.0,RENT,38270.0,31.96,0.1875,0,8540,UNDER_FORTY,1
10953,16000.0,MORTGAGE,60100.0,28.71,0.1777,0,7627,OVER_FORTY,0
10954,25000.0,MORTGAGE,76125.0,21.67,0.1114,0,7200,UNDER_FORTY,0
10955,12250.0,RENT,35100.0,17.91,0.1629,0,5404,UNDER_FORTY,0
10956,20000.0,RENT,170000.0,8.38,0.0762,0,10397,UNDER_FORTY,0
10957,2525.0,OWN,31800.0,6.8,0.1777,0,5039,UNDER_FORTY,0
10958,15000.0,RENT,62000.0,8.42,0.1016,0,11067,OVER_FORTY,0
10959,7575.0,OWN,34700.0,13.59,0.1849,0,14231,OVER_FORTY,1
10960,10000.0,RENT,49750.0,17.71,0.1016,0,10883,OVER_FORTY,0
10961,20000.0,MORTGAGE,102000.0,20.52,0.079,0,12405,OVER_FORTY,0
10962,19425.0,RENT,44000.0,16.13,0.089,0,10366,UNDER_FORTY,0
10963,13000.0,OWN,52000.0,24.18,0.1727,0,5649,UNDER_FORTY,1
10964,5000.0,RENT,50000.0,14.86,0.1875,0,6105,UNDER_FORTY,0
10965,12000.0,MORTGAGE,60000.0,18.94,0.1114,0,7475,UNDER_FORTY,0
10966,10000.0,RENT,45000.0,17.97,0.1727,0,4613,UNDER_FORTY,0
10967,6000.0,RENT,52000.0,17.56,0.1212,0,9818,OVER_FORTY,0
10968,15000.0,MORTGAGE,68000.0,25.02,0.1212,0,8510,OVER_FORTY,0
10969,9325.0,RENT,28000.0,18.86,0.158,0,5861,UNDER_FORTY,0
10970,30000.0,RENT,88000.0,20.88,0.1409,0,6896,UNDER_FORTY,0
10971,7025.0,MORTGAGE,33800.0,26.88,0.1311,0,9088,OVER_FORTY,0
10972,14000.0,MORTGAGE,120000.0,8.88,0.089,0,8296,OVER_FORTY,0
10973,6000.0,MORTGAGE,74000.0,21.65,0.1212,0,13044,UNDER_FORTY,0
10974,9000.0,MORTGAGE,82000.0,28.37,0.158,0,6804,UNDER_FORTY,0
10975,1200.0,RENT,15000.0,1.2,0.2295,0,4705,UNDER_FORTY,0
10976,3000.0,RENT,60400.0,8.12,0.089,0,11279,OVER_FORTY,0
10977,28000.0,MORTGAGE,90000.0,5.69,0.0762,0,7566,UNDER_FORTY,0
10978,25000.0,RENT,82500.0,15.23,0.079,0,10822,UNDER_FORTY,0
10979,9000.0,MORTGAGE,40000.0,19.35,0.1433,0,7780,UNDER_FORTY,0
10980,28500.0,RENT,133000.0,19.19,0.1777,0,8875,OVER_FORTY,0
10981,10000.0,OWN,95000.0,9.66,0.1016,0,8844,OVER_FORTY,0
10982,12000.0,MORTGAGE,126000.0,14.51,0.158,0,8844,UNDER_FORTY,0
10983,35000.0,MORTGAGE,650000.0,6.03,0.1212,0,5830,OVER_FORTY,0
10984,10000.0,RENT,45000.0,25.65,0.1629,0,5435,UNDER_FORTY,1
10985,15500.0,MORTGAGE,41000.0,5.12,0.1629,0,11401,UNDER_FORTY,0
10986,24000.0,MORTGAGE,85000.0,21.73,0.1114,0,6653,UNDER_FORTY,0
10987,16000.0,MORTGAGE,134000.0,17.17,0.0662,0,7780,UNDER_FORTY,0
10988,7700.0,MORTGAGE,80000.0,16.39,0.1016,0,8661,UNDER_FORTY,0
10989,10000.0,MORTGAGE,50000.0,20.45,0.0603,0,12893,UNDER_FORTY,0
10990,24000.0,MORTGAGE,95000.0,17.07,0.1212,0,7353,OVER_FORTY,1
10991,10750.0,RENT,32000.0,20.59,0.1875,0,12071,UNDER_FORTY,0
10992,20000.0,RENT,146000.0,4.87,0.1212,0,7749,OVER_FORTY,0
10993,6500.0,MORTGAGE,23500.0,15.11,0.1905,0,5922,UNDER_FORTY,0
10994,13000.0,MORTGAGE,65000.0,17.65,0.1433,0,11705,OVER_FORTY,0
10995,13000.0,MORTGAGE,42000.0,6.06,0.1114,0,6773,UNDER_FORTY,1
10996,18000.0,MORTGAGE,130000.0,19.54,0.079,0,9848,OVER_FORTY,0
10997,18000.0,RENT,83607.0,3.19,0.1311,0,7535,UNDER_FORTY,0
10998,26625.0,MORTGAGE,82000.0,31.85,0.158,0,8905,OVER_FORTY,0
10999,12400.0,MORTGAGE,113000.0,20.06,0.1114,0,11552,OVER_FORTY,0
11000,12000.0,RENT,55000.0,31.55,0.1212,0,7749,UNDER_FORTY,1
11001,30000.0,MORTGAGE,122544.0,25.04,0.1433,0,9910,OVER_FORTY,0
11002,19000.0,MORTGAGE,53000.0,24.07,0.1114,0,7931,OVER_FORTY,0
11003,4000.0,RENT,48000.0,4.03,0.1905,0,4978,UNDER_FORTY,0
11004,5800.0,MORTGAGE,63000.0,26.06,0.1114,0,7169,UNDER_FORTY,0
11005,8000.0,RENT,30000.0,5.4,0.1629,0,4827,UNDER_FORTY,0
11006,24375.0,MORTGAGE,55000.0,16.52,0.1311,0,6896,OVER_FORTY,1
11007,18000.0,MORTGAGE,112000.0,20.36,0.089,0,7869,UNDER_FORTY,0
11008,28100.0,OWN,63345.0,18.98,0.1114,0,12132,OVER_FORTY,0
11009,20000.0,RENT,63000.0,14.48,0.1433,0,10883,UNDER_FORTY,0
11010,15000.0,RENT,50000.0,25.03,0.1409,0,6135,UNDER_FORTY,0
11011,24575.0,MORTGAGE,55000.0,30.52,0.1777,0,15815,OVER_FORTY,0
11012,24175.0,MORTGAGE,120000.0,18.69,0.0662,0,9545,UNDER_FORTY,0
11013,18375.0,RENT,133325.0,7.96,0.089,0,12405,UNDER_FORTY,0
11014,12000.0,OWN,73000.0,17.98,0.1311,0,5739,OVER_FORTY,0
11015,14000.0,RENT,53000.0,18.75,0.1114,0,7414,UNDER_FORTY,0
11016,14400.0,RENT,37000.0,8.3,0.1727,0,6773,UNDER_FORTY,0
11017,20000.0,MORTGAGE,45000.0,19.89,0.1531,0,10032,UNDER_FORTY,0
11018,10000.0,MORTGAGE,70000.0,8.64,0.1114,0,11128,OVER_FORTY,0
11019,6100.0,RENT,90000.0,12.73,0.1212,0,4035,UNDER_FORTY,0
11020,5000.0,MORTGAGE,40000.0,7.56,0.1777,0,8234,OVER_FORTY,0
11021,8000.0,MORTGAGE,52280.0,30.19,0.1531,0,18037,UNDER_FORTY,1
11022,12000.0,OWN,34500.0,28.24,0.1016,0,6592,UNDER_FORTY,0
11023,20000.0,MORTGAGE,92000.0,6.3,0.079,0,8326,OVER_FORTY,0
11024,8000.0,RENT,66000.0,7.42,0.1311,0,7566,UNDER_FORTY,0
11025,15000.0,RENT,50000.0,29.92,0.1212,0,7475,OVER_FORTY,0
11026,20000.0,MORTGAGE,80000.0,13.71,0.0762,0,9271,OVER_FORTY,0
11027,11200.0,RENT,52000.0,17.63,0.158,0,7535,OVER_FORTY,1
11028,9000.0,RENT,40000.0,13.8,0.1849,0,8905,UNDER_FORTY,0
11029,20000.0,MORTGAGE,60000.0,17.24,0.1311,0,9636,OVER_FORTY,0
11030,10000.0,OWN,32000.0,7.8,0.1849,0,12862,UNDER_FORTY,1
11031,10625.0,MORTGAGE,32486.0,27.52,0.1433,0,17000,UNDER_FORTY,0
11032,24600.0,RENT,90000.0,19.55,0.0762,0,10975,UNDER_FORTY,0
11033,21850.0,RENT,50000.0,30.18,0.1409,0,7200,OVER_FORTY,1
11034,7000.0,MORTGAGE,53674.45,11.47,0.1433,0,7322,UNDER_FORTY,0
11035,9550.0,MORTGAGE,30680.0,26.13,0.1433,0,9241,UNDER_FORTY,0
11036,27125.0,MORTGAGE,123000.0,26.53,0.1311,0,8234,UNDER_FORTY,0
11037,35000.0,MORTGAGE,220000.0,10.98,0.1409,0,11521,UNDER_FORTY,0
11038,15800.0,MORTGAGE,50000.0,22.89,0.1212,0,6835,UNDER_FORTY,0
11039,12000.0,MORTGAGE,52000.0,20.82,0.1114,0,7931,OVER_FORTY,0
11040,3000.0,RENT,40000.0,15.81,0.1849,0,9057,UNDER_FORTY,0
11041,20000.0,MORTGAGE,85000.0,20.16,0.0762,0,7018,UNDER_FORTY,1
11042,22000.0,MORTGAGE,105000.0,14.73,0.1727,0,8418,UNDER_FORTY,0
11043,3975.0,MORTGAGE,47000.0,28.52,0.1212,0,8844,OVER_FORTY,0
11044,6700.0,RENT,40000.0,11.85,0.1849,0,5769,UNDER_FORTY,0
11045,21000.0,OWN,750000.0,6.25,0.0603,0,12770,UNDER_FORTY,0
11046,6250.0,MORTGAGE,42000.0,25.97,0.1875,0,13319,UNDER_FORTY,0
11047,18000.0,RENT,60000.0,19.69,0.1311,0,8418,UNDER_FORTY,0
11048,7000.0,MORTGAGE,96000.0,21.02,0.1727,0,8387,OVER_FORTY,0
11049,12000.0,RENT,105000.0,8.18,0.0603,0,5983,UNDER_FORTY,0
11050,10000.0,RENT,29000.0,33.85,0.1629,0,7414,UNDER_FORTY,1
11051,4300.0,RENT,65000.0,13.11,0.158,0,5284,UNDER_FORTY,0
11052,29175.0,MORTGAGE,65000.0,15.33,0.158,0,8571,UNDER_FORTY,0
11053,18225.0,RENT,73000.0,8.83,0.1629,0,6258,UNDER_FORTY,0
11054,6850.0,OWN,23500.0,20.55,0.1531,0,13501,UNDER_FORTY,0
11055,6400.0,MORTGAGE,32000.0,28.13,0.1409,0,8630,UNDER_FORTY,0
11056,14000.0,MORTGAGE,130000.0,13.16,0.1016,0,12893,OVER_FORTY,0
11057,6100.0,MORTGAGE,65000.0,17.63,0.1016,0,7810,OVER_FORTY,0
11058,8800.0,RENT,55000.0,18.13,0.1531,0,8206,UNDER_FORTY,0
11059,5500.0,RENT,35000.0,13.89,0.1433,0,9483,UNDER_FORTY,0
11060,6000.0,RENT,30000.0,19.91,0.1905,0,5435,UNDER_FORTY,0
11061,33425.0,RENT,75000.0,15.41,0.1629,0,11309,OVER_FORTY,0
11062,14400.0,MORTGAGE,54860.0,3.83,0.1311,0,9726,UNDER_FORTY,0
11063,15000.0,MORTGAGE,133000.0,22.69,0.089,0,10914,OVER_FORTY,1
11064,8000.0,RENT,100000.0,13.08,0.089,0,8326,UNDER_FORTY,0
11065,10000.0,MORTGAGE,55000.0,10.28,0.1311,0,7138,OVER_FORTY,0
11066,20000.0,MORTGAGE,67000.0,11.36,0.1212,0,15845,OVER_FORTY,0
11067,25000.0,MORTGAGE,120000.0,9.61,0.1531,0,6227,UNDER_FORTY,0
11068,9800.0,RENT,79500.0,6.52,0.1311,0,13897,UNDER_FORTY,0
11069,20000.0,MORTGAGE,76000.0,15.85,0.1409,0,11067,UNDER_FORTY,0
11070,30000.0,RENT,150000.0,13.3,0.1433,0,5343,UNDER_FORTY,0
11071,12800.0,MORTGAGE,110000.0,3.97,0.1409,0,5192,UNDER_FORTY,0
11072,7500.0,RENT,60000.0,9.52,0.1727,0,5588,UNDER_FORTY,0
11073,7000.0,RENT,55000.0,31.4,0.1311,0,8053,UNDER_FORTY,1
11074,12000.0,OWN,47000.0,12.71,0.158,0,5769,UNDER_FORTY,0
11075,20000.0,RENT,84000.0,9.34,0.0603,0,6470,UNDER_FORTY,0
11076,8500.0,MORTGAGE,40000.0,9.12,0.1016,0,6258,UNDER_FORTY,0
11077,17475.0,OWN,70000.0,11.49,0.1212,0,4522,UNDER_FORTY,0
11078,6000.0,MORTGAGE,27500.0,33.76,0.1875,0,15631,UNDER_FORTY,0
11079,17500.0,RENT,40310.0,27.66,0.1311,0,6408,UNDER_FORTY,0
11080,8500.0,RENT,41000.0,30.18,0.1311,0,7688,UNDER_FORTY,0
11081,7550.0,RENT,27000.0,15.61,0.158,0,8234,UNDER_FORTY,0
11082,12800.0,RENT,40000.0,16.74,0.2049,0,7414,UNDER_FORTY,1
11083,18000.0,MORTGAGE,170000.0,9.59,0.1016,0,7841,UNDER_FORTY,0
11084,6000.0,MORTGAGE,64000.0,24.23,0.1114,0,7688,UNDER_FORTY,0
11085,3300.0,MORTGAGE,30000.0,0.0,0.1016,0,7291,UNDER_FORTY,0
11086,6000.0,MORTGAGE,81000.0,14.03,0.1016,1,5527,UNDER_FORTY,0
11087,10500.0,MORTGAGE,55000.0,5.69,0.1016,0,6684,OVER_FORTY,0
11088,21200.0,OWN,60000.0,27.0,0.1114,0,12102,UNDER_FORTY,0
11089,5875.0,RENT,120000.0,13.75,0.1727,0,8661,UNDER_FORTY,0
11090,20000.0,RENT,110000.0,16.3,0.1311,0,5527,UNDER_FORTY,1
11091,10000.0,RENT,48000.0,26.78,0.2198,0,4766,UNDER_FORTY,1
11092,6675.0,MORTGAGE,22850.0,26.0,0.1409,0,5496,UNDER_FORTY,0
11093,12575.0,MORTGAGE,70261.0,6.73,0.1531,0,7810,UNDER_FORTY,0
11094,8400.0,RENT,55000.0,11.93,0.1433,0,10001,UNDER_FORTY,0
11095,12000.0,MORTGAGE,190000.0,11.38,0.1433,0,12558,OVER_FORTY,0
11096,7500.0,MORTGAGE,85000.0,10.29,0.0603,0,10397,UNDER_FORTY,0
11097,5325.0,RENT,27000.0,23.68,0.1629,0,7169,UNDER_FORTY,0
11098,12000.0,RENT,70000.0,14.43,0.1016,0,7719,UNDER_FORTY,0
11099,12000.0,MORTGAGE,54000.0,21.16,0.1114,0,8630,UNDER_FORTY,0
11100,18000.0,MORTGAGE,65000.0,7.03,0.158,0,6745,UNDER_FORTY,0
11101,6250.0,RENT,22000.0,18.76,0.1727,0,4461,UNDER_FORTY,0
11102,13650.0,MORTGAGE,52000.0,30.62,0.1016,0,8722,UNDER_FORTY,0
11103,22325.0,MORTGAGE,235000.0,0.93,0.089,0,9818,OVER_FORTY,0
11104,12250.0,MORTGAGE,56000.0,27.69,0.0662,0,10152,UNDER_FORTY,0
11105,20000.0,MORTGAGE,92000.0,30.0,0.0662,0,11156,OVER_FORTY,0
11106,5600.0,MORTGAGE,108000.0,1.13,0.0603,0,7841,OVER_FORTY,0
11107,14000.0,MORTGAGE,56000.0,21.73,0.1212,0,9757,UNDER_FORTY,0
11108,12000.0,RENT,65000.0,2.81,0.158,0,8599,OVER_FORTY,0
11109,6000.0,MORTGAGE,52000.0,22.48,0.1777,0,11552,UNDER_FORTY,0
11110,8500.0,RENT,60000.0,14.7,0.1212,0,7200,UNDER_FORTY,0
11111,9600.0,RENT,101000.0,19.41,0.158,0,9667,OVER_FORTY,0
11112,13500.0,MORTGAGE,48462.44,8.67,0.089,0,11371,OVER_FORTY,0
11113,10500.0,OWN,30000.0,11.24,0.1849,0,6835,UNDER_FORTY,0
11114,15550.0,OWN,36000.0,29.0,0.1849,0,8114,OVER_FORTY,1
11115,5500.0,RENT,20000.0,33.36,0.1433,0,7018,UNDER_FORTY,0
11116,4000.0,MORTGAGE,102000.0,12.56,0.1972,0,5861,UNDER_FORTY,0
11117,32350.0,RENT,73000.0,24.51,0.1531,0,8905,UNDER_FORTY,0
11118,16825.0,MORTGAGE,38500.0,18.55,0.1409,0,5588,UNDER_FORTY,0
11119,14675.0,MORTGAGE,56000.0,25.35,0.1311,0,7900,UNDER_FORTY,0
11120,16000.0,MORTGAGE,75000.0,27.65,0.1016,0,10366,OVER_FORTY,1
11121,7200.0,MORTGAGE,53265.0,14.98,0.1212,0,7383,OVER_FORTY,0
11122,16750.0,MORTGAGE,96000.0,10.61,0.1311,0,6531,UNDER_FORTY,0
11123,10400.0,RENT,56639.4,22.92,0.1114,0,7535,UNDER_FORTY,0
11124,28625.0,MORTGAGE,80000.0,12.78,0.079,0,9118,UNDER_FORTY,1
11125,9600.0,RENT,36000.0,24.43,0.1433,0,5253,OVER_FORTY,0
11126,5600.0,MORTGAGE,53000.0,13.97,0.1409,0,11128,UNDER_FORTY,0
11127,10000.0,MORTGAGE,90000.0,13.75,0.1311,0,7566,UNDER_FORTY,1
11128,9000.0,MORTGAGE,45000.0,7.08,0.1311,0,7475,UNDER_FORTY,0
11129,18450.0,MORTGAGE,60000.0,17.73,0.1311,0,5435,UNDER_FORTY,0
11130,10000.0,MORTGAGE,160000.0,23.0,0.1016,0,10610,UNDER_FORTY,0
11131,22000.0,MORTGAGE,68000.0,16.38,0.1727,0,7169,UNDER_FORTY,1
11132,5200.0,RENT,55000.0,22.04,0.1311,0,6135,UNDER_FORTY,0
11133,4925.0,MORTGAGE,109000.0,16.67,0.1114,0,7200,UNDER_FORTY,0
11134,10000.0,RENT,61400.0,11.04,0.1629,0,8265,UNDER_FORTY,1
11135,30000.0,RENT,80000.0,14.1,0.1016,0,10518,OVER_FORTY,0
11136,10000.0,RENT,50000.0,22.42,0.1777,0,12648,UNDER_FORTY,0
11137,14300.0,MORTGAGE,56000.0,26.45,0.1409,0,9149,OVER_FORTY,0
11138,17000.0,RENT,48000.0,22.76,0.1212,0,9392,OVER_FORTY,0
11139,4375.0,RENT,15000.0,21.92,0.2149,0,5404,UNDER_FORTY,0
11140,20500.0,RENT,46000.0,11.81,0.1114,0,7992,UNDER_FORTY,0
11141,12000.0,RENT,55444.0,7.96,0.158,0,7383,UNDER_FORTY,0
11142,6000.0,MORTGAGE,41000.0,14.02,0.1311,0,6288,UNDER_FORTY,1
11143,7600.0,MORTGAGE,51900.0,17.66,0.1409,0,15601,UNDER_FORTY,0
11144,13000.0,MORTGAGE,50000.0,9.46,0.0662,0,7900,UNDER_FORTY,0
11145,20000.0,MORTGAGE,95000.0,12.52,0.0762,0,8996,UNDER_FORTY,0
11146,15000.0,RENT,54000.0,26.96,0.1212,0,5800,UNDER_FORTY,0
11147,6000.0,RENT,84000.0,19.07,0.1114,0,7869,UNDER_FORTY,0
11148,24575.0,RENT,62500.0,13.09,0.1114,0,7322,UNDER_FORTY,0
11149,21000.0,MORTGAGE,91000.0,14.62,0.1114,0,10641,UNDER_FORTY,0
11150,12000.0,MORTGAGE,55000.0,19.07,0.1114,0,5374,UNDER_FORTY,0
11151,10625.0,RENT,42000.0,16.63,0.1212,0,7261,UNDER_FORTY,0
11152,11500.0,RENT,69000.0,21.63,0.1727,0,6926,OVER_FORTY,0
11153,10000.0,RENT,53000.0,24.75,0.1972,0,6288,UNDER_FORTY,0
11154,12000.0,RENT,50000.0,20.88,0.0762,0,8022,UNDER_FORTY,0
11155,14400.0,RENT,58000.0,19.84,0.1433,0,8449,OVER_FORTY,1
11156,6000.0,MORTGAGE,37000.0,6.23,0.1531,0,5588,UNDER_FORTY,0
11157,9450.0,RENT,27505.15,24.91,0.1409,0,9057,UNDER_FORTY,0
11158,6250.0,RENT,38356.0,15.56,0.1849,0,6288,UNDER_FORTY,0
11159,29100.0,RENT,65000.0,21.12,0.1409,0,9210,UNDER_FORTY,0
11160,15000.0,MORTGAGE,50000.0,20.95,0.1409,0,8265,UNDER_FORTY,1
11161,8400.0,MORTGAGE,49865.0,19.78,0.1212,0,7841,OVER_FORTY,0
11162,7000.0,OWN,45000.0,32.75,0.1727,0,4797,UNDER_FORTY,0
11163,18000.0,RENT,50000.0,10.32,0.1311,0,7414,UNDER_FORTY,0
11164,28000.0,MORTGAGE,94000.0,20.62,0.089,0,10610,OVER_FORTY,0
11165,12000.0,MORTGAGE,49000.0,20.6,0.1016,0,13532,UNDER_FORTY,0
11166,10000.0,RENT,40000.0,16.87,0.1311,0,4522,UNDER_FORTY,1
11167,35000.0,MORTGAGE,400000.0,5.39,0.158,0,6835,UNDER_FORTY,1
11168,17500.0,RENT,40000.0,20.64,0.1409,0,6773,UNDER_FORTY,0
11169,18000.0,OWN,42500.0,3.56,0.158,0,7200,OVER_FORTY,0
11170,12000.0,MORTGAGE,103000.0,14.12,0.0662,0,7383,OVER_FORTY,0
11171,21000.0,MORTGAGE,125000.0,14.89,0.0662,0,7931,UNDER_FORTY,0
11172,15000.0,MORTGAGE,45600.0,26.37,0.1212,0,5830,UNDER_FORTY,0
11173,16000.0,MORTGAGE,74000.0,11.42,0.1114,0,8510,OVER_FORTY,0
11174,16800.0,MORTGAGE,87500.0,18.88,0.1727,0,9545,UNDER_FORTY,0
11175,4000.0,OWN,56400.0,16.19,0.1409,0,5800,UNDER_FORTY,0
11176,28000.0,MORTGAGE,155000.0,18.63,0.1114,0,8357,OVER_FORTY,0
11177,8000.0,RENT,28000.0,29.47,0.1875,0,5374,UNDER_FORTY,0
11178,12300.0,MORTGAGE,46000.0,23.15,0.1212,0,4644,UNDER_FORTY,0
11179,13000.0,RENT,39748.0,14.22,0.1409,0,10579,OVER_FORTY,0
11180,19925.0,MORTGAGE,140000.0,6.23,0.079,0,8722,OVER_FORTY,0
11181,15000.0,MORTGAGE,105000.0,18.55,0.1016,0,8540,OVER_FORTY,0
11182,10000.0,RENT,50000.0,17.12,0.158,0,6804,UNDER_FORTY,0
11183,15000.0,RENT,105000.0,16.64,0.1212,0,4339,UNDER_FORTY,0
11184,16000.0,RENT,45000.0,20.53,0.1311,0,9606,UNDER_FORTY,0
11185,27050.0,RENT,85000.0,21.17,0.1875,0,7596,UNDER_FORTY,1
11186,23525.0,MORTGAGE,170000.0,12.73,0.079,0,9302,UNDER_FORTY,0
11187,10500.0,MORTGAGE,47500.0,24.83,0.1114,0,10671,OVER_FORTY,0
11188,15875.0,MORTGAGE,40000.0,21.23,0.079,0,9575,OVER_FORTY,0
11189,18000.0,RENT,65000.0,10.4,0.1311,0,7657,UNDER_FORTY,0
11190,19500.0,RENT,61000.0,24.41,0.1311,0,4797,UNDER_FORTY,0
11191,26000.0,RENT,85000.0,21.42,0.1777,0,9392,OVER_FORTY,0
11192,16000.0,OWN,65000.0,15.19,0.1114,0,15146,OVER_FORTY,0
11193,21200.0,MORTGAGE,60000.0,15.02,0.1409,0,8905,OVER_FORTY,0
11194,28000.0,MORTGAGE,119000.0,16.51,0.0762,0,6926,UNDER_FORTY,0
11195,17600.0,MORTGAGE,106000.0,9.32,0.1016,0,9636,OVER_FORTY,0
